time,TDryBul,relHum,pAtm,HGloHor,HDifHor,winSpe,winDir
601200,301.95,0.95,100622,0.0,0.0,0.3,0.0
604800,301.95,0.89,100622,0.0,0.0,0.7,0.0
608400,301.45,0.88,100682,0.0,0.0,0.3,0.0
612000,300.35,0.95,100679,0.0,0.0,0.0,0.0
615600,301.15,0.93,100782,0.0,0.0,0.0,0.0
619200,299.65,0.94,100899,0.0,0.0,1.3,0.0
622800,300.25,0.93,100762,0.0,0.0,0.3,0.0
626400,299.75,0.94,100799,0.0,0.0,0.0,0.0
630000,301.35,0.88,100732,0.0,0.0,0.0,0.0
633600,299.35,0.96,100692,0.0,0.0,0.7,0.0
637200,299.45,0.94,100612,0.0,0.0,0.0,0.0
640800,298.75,0.96,100605,0.0,0.0,0.3,0.0
644400,299.55,0.92,100732,0.0,0.0,0.0,0.0
648000,298.05,0.96,100792,0.0,0.0,0.3,0.0
651600,299.15,0.95,100762,0.0,0.0,0.0,0.0
655200,299.05,0.97,100992,0.0,0.0,1.0,0.0
658800,300.15,0.94,100982,0.0,0.0,0.0,0.0
662400,300.05,0.94,100915,0.0,0.0,0.2,0.0
666000,300.75,0.93,100719,0.0,0.0,0.7,0.0
669600,301.35,0.89,101095,0.017222,0.008333,3.0,0.0
673200,301.65,0.82,101129,0.018611,0.006944,2.0,0.0
676800,301.65,0.88,100866,0.019444,0.007222,3.0,0.0
680400,300.95,0.84,100806,0.021667,0.007778,2.0,0.0
684000,302.05,0.74,100772,0.021389,0.007778,3.3,0.0
687600,301.55,0.81,100932,0.019444,0.009722,1.0,0.0
691200,299.05,0.89,101082,0.018611,0.01,0.8,0.0
694800,300.45,0.89,100952,0.018056,0.011667,0.0,0.0
698400,301.35,0.92,100889,0.016389,0.01,1.3,0.0
702000,301.75,0.86,100809,0.020833,0.0075,2.0,0.0
705600,301.55,0.87,100779,0.021389,0.008333,1.3,0.0
709200,301.85,0.97,100756,0.020833,0.007778,0.0,0.0
712800,302.35,0.95,100666,0.019167,0.007222,0.7,0.0
716400,302.05,0.89,100686,0.02,0.007778,1.3,0.0
720000,301.85,0.87,100746,0.018611,0.008056,0.7,0.0
723600,301.05,0.94,100729,0.021667,0.0075,0.0,0.0
727200,300.65,0.93,100835,0.015556,0.008611,0.0,0.0
730800,299.85,0.92,100919,0.02,0.008889,0.7,0.0
734400,300.75,0.91,100805,0.019444,0.008333,0.7,0.0
738000,300.15,0.93,100829,0.018611,0.0075,0.0,0.0
741600,301.65,0.88,100766,0.013056,0.007778,0.0,0.0
745200,299.55,0.94,100745,0.005,0.005,1.3,0.0
748800,299.65,0.95,100645,0.016667,0.0075,0.0,0.0
752400,299.25,0.96,100672,0.004722,0.004722,0.7,0.0
756000,299.85,0.9,100755,0.010278,0.009167,0.0,0.0
759600,298.35,0.95,100815,0.004722,0.003889,0.7,0.0
763200,299.45,0.94,100825,0.012778,0.008611,0.0,0.0
766800,299.45,0.97,101045,0.019444,0.007778,2.0,0.0
770400,300.15,0.94,101025,0.018889,0.007778,0.0,0.0
774000,300.55,0.93,100932,0.0225,0.007778,0.3,0.0
777600,301.25,0.92,100759,0.022778,0.007778,1.3,0.0
781200,301.95,0.87,101149,0.06,0.0225,3.0,0.0
784800,302.05,0.8,101199,0.061667,0.020833,2.0,0.0
788400,301.85,0.87,100939,0.068889,0.019722,3.0,0.0
792000,301.45,0.81,100839,0.072222,0.02,2.0,0.0
795600,302.55,0.71,100799,0.071389,0.018056,4.0,0.0
799200,301.95,0.8,100999,0.067222,0.023889,1.0,0.0
802800,299.35,0.88,101138,0.058889,0.026667,1.0,0.0
806400,300.65,0.87,101009,0.059444,0.031944,0.0,0.0
810000,301.75,0.92,100949,0.050278,0.026667,2.0,0.0
813600,302.15,0.85,100849,0.068889,0.02,3.0,0.0
817200,301.85,0.87,100829,0.07,0.02,2.0,0.0
820800,302.15,0.97,100809,0.0625,0.020833,0.0,0.0
824400,302.65,0.96,100709,0.065,0.018333,1.0,0.0
828000,302.15,0.9,100749,0.064722,0.019722,2.0,0.0
831600,302.15,0.86,100809,0.053333,0.019722,1.0,0.0
835200,301.65,0.94,100779,0.070833,0.018333,0.0,0.0
838800,300.15,0.94,100889,0.051944,0.022778,0.0,0.0
842400,300.15,0.9,100939,0.064722,0.024167,0.0,0.0
846000,301.35,0.89,100849,0.055556,0.021111,1.0,0.0
849600,300.65,0.93,100859,0.062778,0.019722,0.0,0.0
853200,301.85,0.89,100799,0.028056,0.021944,0.0,0.0
856800,299.75,0.93,100799,0.019167,0.0175,2.0,0.0
860400,299.85,0.95,100679,0.052778,0.024167,0.0,0.0
864000,299.65,0.96,100739,0.0175,0.016667,1.0,0.0
867600,300.15,0.89,100779,0.036944,0.027222,0.0,0.0
871200,298.65,0.95,100839,0.018333,0.014722,1.0,0.0
874800,299.75,0.93,100889,0.035556,0.021667,0.0,0.0
878400,299.85,0.97,101099,0.060556,0.020833,3.0,0.0
882000,300.15,0.95,101069,0.061944,0.022222,0.0,0.0
885600,300.95,0.93,100949,0.073056,0.017778,0.5,0.0
889200,301.65,0.92,100799,0.070833,0.018333,2.0,0.0
892800,303.25,0.77,101169,0.118889,0.032778,3.7,0.0
896400,303.25,0.74,101189,0.119722,0.030278,2.7,0.0
900000,302.85,0.76,100942,0.127222,0.029722,3.3,0.0
903600,302.75,0.73,100856,0.136111,0.028056,1.7,0.0
907200,304.15,0.65,100829,0.130833,0.024722,4.3,0.0
910800,303.25,0.73,101019,0.121389,0.035833,2.0,0.0
914400,300.65,0.82,101162,0.110278,0.040833,1.3,0.0
918000,302.05,0.8,101032,0.111389,0.043611,1.0,0.0
921600,302.85,0.83,100966,0.0975,0.043611,2.3,0.0
925200,303.25,0.76,100889,0.128611,0.027778,3.3,0.0
928800,302.95,0.79,100856,0.125833,0.03,2.3,0.0
932400,303.35,0.85,100826,0.118611,0.032778,0.0,0.0
936000,303.55,0.84,100723,0.115,0.028611,1.3,0.0
939600,303.05,0.82,100766,0.120556,0.029167,2.0,0.0
943200,303.35,0.78,100826,0.094444,0.037222,1.3,0.0
946800,302.95,0.81,100806,0.1275,0.0275,1.0,0.0
950400,301.75,0.84,100886,0.095,0.036667,0.3,0.0
954000,301.45,0.83,100949,0.121944,0.033889,0.7,0.0
957600,302.45,0.82,100842,0.104167,0.036389,0.7,0.0
961200,302.05,0.83,100879,0.116667,0.0325,0.7,0.0
964800,303.15,0.83,100819,0.044167,0.038889,0.7,0.0
968400,300.75,0.87,100829,0.038333,0.035278,2.0,0.0
972000,301.35,0.87,100699,0.089444,0.039444,1.0,0.0
975600,300.35,0.89,100765,0.044722,0.038889,2.0,0.0
979200,299.35,0.92,100842,0.058889,0.042778,0.3,0.0
982800,299.15,0.92,100882,0.027222,0.023611,1.0,0.0
986400,300.85,0.88,100909,0.053056,0.039167,1.0,0.0
990000,301.15,0.88,101105,0.107222,0.035556,2.0,0.0
